cc_account_no,card_number,transaction_id,card_type,transaction_date,merchant_code,area_of_expense,transaction_amt,transaction_mode
785303555,XXXXXXXXXXXX2839,685303555XXXX2839434121083161259,Membership,11/8/2019,1083161259,GROCERIES,87417,POS
785303555,XXXXXXXXXXXX1705,685303555XXXX1705434391058336407,Membership,12/5/2019,1058336407,FOOD,31689,POS
785303555,XXXXXXXXXXXX8829,685303555XXXX8829434421072846493,Membership,12/8/2019,1072846493,PETROL PUMPS,69005,POS
785303555,XXXXXXXXXXXX3003,685303555XXXX300316/03/20181074781592,Membership,16/3/2019,1074781592,GROCERIES,36402,POS
785303555,XXXXXXXXXXXX9600,685303555XXXX960016/03/20181069334409,Membership,16/3/2019,1069334409,PETROL PUMPS,49776,POS
785303555,XXXXXXXXXXXX8392,685303555XXXX839216/04/20181028002770,Membership,16/4/2019,1028002770,PETROL PUMPS,25890,POS
785303555,XXXXXXXXXXXX5512,685303555XXXX551218/01/20181025143240,Membership,18/1/2019,1025143240,TRAVEL,83742,POS
785303555,XXXXXXXXXXXX9465,685303555XXXX946522/03/20181096513598,Membership,22/3/2019,1096513598,PETROL PUMPS,54009,POS
785303555,XXXXXXXXXXXX6212,685303555XXXX621222/04/20181086795361,Membership,22/4/2019,1086795361,UTILITIES,26171,POS
785303555,XXXXXXXXXXXX8985,685303555XXXX898523/02/20181019685668,Membership,23/2/2019,1019685668,TRAVEL,45779,POS
785303555,XXXXXXXXXXXX6901,685303555XXXX690125/08/20181024207840,Membership,25/8/2019,1024207840,WITHDRAWAL,67382,ATM
785303555,XXXXXXXXXXXX4882,685303555XXXX488226/06/20181071394746,Membership,26/6/2019,1071394746,GROCERIES,26427,POS
785303555,XXXXXXXXXXXX3110,685303555XXXX311028/10/20181086393734,Membership,28/10/2019,1086393734,FOOD,13872,POS
785303556,XXXXXXXXXXXX3658,685303556XXXX3658431091038134486,Platinum,1/9/2019,1038134486,TRAVEL,29247,POS
785303556,XXXXXXXXXXXX5847,685303556XXXX5847432291043791590,Platinum,5/9/2019,1043791590,FOOD,90888,POS
785303556,XXXXXXXXXXXX9957,685303556XXXX9957432321040083093,Platinum,5/12/2019,1040083093,ENTERTAINMENT,95708,POS
785303556,XXXXXXXXXXXX9350,685303556XXXX9350432531020065450,Platinum,6/2/2019,1020065450,UTILITIES,40215,POS
785303556,XXXXXXXXXXXX6661,685303556XXXX6661432621023675877,Platinum,6/11/2019,1023675877,ENTERTAINMENT,58091,POS
785303556,XXXXXXXXXXXX3769,685303556XXXX3769432821075518802,Platinum,7/1/2019,1075518802,FOOD,43634,POS
785303556,XXXXXXXXXXXX1138,685303556XXXX1138432871033323068,Platinum,7/6/2019,1033323068,UTILITIES,1996,POS
785303556,XXXXXXXXXXXX6245,685303556XXXX6245434411018407003,Platinum,12/7/2019,1018407003,GROCERIES,80474,POS
785303556,XXXXXXXXXXXX2897,685303556XXXX289714/02/20181012263914,Platinum,14/2/2019,1012263914,FOOD,52447,POS
785303556,XXXXXXXXXXXX6034,685303556XXXX603416/02/20181073701703,Platinum,16/2/2019,1073701703,TRAVEL,99853,POS
785303556,XXXXXXXXXXXX5442,685303556XXXX544216/06/20181097189441,Platinum,16/6/2019,1097189441,GROCERIES,61589,POS
785303556,XXXXXXXXXXXX7592,685303556XXXX759217/10/20181027984811,Platinum,17/10/2019,1027984811,UTILITIES,27288,POS
785303556,XXXXXXXXXXXX4188,685303556XXXX418820/11/20181072657008,Platinum,20/11/2019,1072657008,ENTERTAINMENT,23186,POS
785303556,XXXXXXXXXXXX7265,685303556XXXX726521/08/20181082773134,Platinum,21/8/2019,1082773134,TRAVEL,86952,POS
785303556,XXXXXXXXXXXX5064,685303556XXXX506422/03/20181081607034,Platinum,22/3/2019,1081607034,FOOD,85569,POS
785303556,XXXXXXXXXXXX8889,685303556XXXX888922/11/20181097504521,Platinum,22/11/2019,1097504521,GROCERIES,8524,POS
785303556,XXXXXXXXXXXX3698,685303556XXXX369823/11/20181094391862,Platinum,23/11/2019,1094391862,GROCERIES,85350,POS
785303556,XXXXXXXXXXXX5668,685303556XXXX566824/04/20181028466069,Platinum,24/4/2019,1028466069,ENTERTAINMENT,56704,POS
785303556,XXXXXXXXXXXX1534,685303556XXXX153424/05/20181036686290,Platinum,24/5/2019,1036686290,GROCERIES,86652,POS
785303556,XXXXXXXXXXXX7331,685303556XXXX733124/11/20181037209013,Platinum,24/11/2019,1037209013,GROCERIES,6926,POS
785303556,XXXXXXXXXXXX9574,685303556XXXX957425/05/20181061465254,Platinum,25/5/2019,1061465254,ENTERTAINMENT,63551,POS
785303556,XXXXXXXXXXXX7840,685303556XXXX784027/10/20181047077004,Platinum,27/10/2019,1047077004,PETROL PUMPS,85890,POS
785303556,XXXXXXXXXXXX4919,685303556XXXX491927/10/20181050016330,Platinum,27/10/2019,1050016330,UTILITIES,21971,POS
784141427,XXXXXXXXXXXX6534,684141427XXXX6534431041074337183,Platinum,1/4/2019,1074337183,GROCERIES,43096,POS
784141427,XXXXXXXXXXXX5742,684141427XXXX5742431381020026967,Platinum,2/7/2019,1020026967,WITHDRAWAL,67524,ATM
784141427,XXXXXXXXXXXX4529,684141427XXXX4529431641018729584,Platinum,3/5/2019,1018729584,WITHDRAWAL,66359,ATM
784141427,XXXXXXXXXXXX7543,684141427XXXX7543431661023900010,Platinum,3/7/2019,1023900010,UTILITIES,96283,POS
784141427,XXXXXXXXXXXX1730,684141427XXXX1730432841005967196,Platinum,7/3/2019,1005967196,PETROL PUMPS,80784,POS
784141427,XXXXXXXXXXXX1712,684141427XXXX1712433471057721488,Platinum,9/4/2019,1057721488,TRAVEL,77467,POS
784141427,XXXXXXXXXXXX2706,684141427XXXX270615/02/20181032652234,Platinum,15/2/2019,1032652234,UTILITIES,44144,POS
784141427,XXXXXXXXXXXX5387,684141427XXXX538715/09/20181092236066,Platinum,15/9/2019,1092236066,WITHDRAWAL,9282,ATM
784141427,XXXXXXXXXXXX6784,684141427XXXX678416/04/20181059046659,Platinum,16/4/2019,1059046659,WITHDRAWAL,26190,ATM
784141427,XXXXXXXXXXXX5012,684141427XXXX501222/03/20181031563604,Platinum,22/3/2019,1031563604,UTILITIES,76091,POS
784141427,XXXXXXXXXXXX4191,684141427XXXX419128/12/20181000645466,Platinum,28/12/2019,1000645466,GROCERIES,15678,POS
785303562,XXXXXXXXXXXX6884,685303562XXXX6884431671067069630,Platinum,3/8/2019,1067069630,TRAVEL,75879,POS
785303562,XXXXXXXXXXXX9455,685303562XXXX9455432551016147410,Platinum,6/4/2019,1016147410,UTILITIES,99260,POS
785303562,XXXXXXXXXXXX6916,685303562XXXX691613/09/20181024871446,Platinum,13/9/2019,1024871446,PETROL PUMPS,34498,POS
785303562,XXXXXXXXXXXX3396,685303562XXXX339615/08/20181005165299,Platinum,15/8/2019,1005165299,PETROL PUMPS,6378,POS
785303562,XXXXXXXXXXXX4342,685303562XXXX434217/05/20181061344652,Platinum,17/5/2019,1061344652,TRAVEL,13173,POS
785303562,XXXXXXXXXXXX4372,685303562XXXX437219/05/20181064394698,Platinum,19/5/2019,1064394698,TRAVEL,37951,POS
785303562,XXXXXXXXXXXX7177,685303562XXXX717719/06/20181019308010,Platinum,19/6/2019,1019308010,FOOD,53288,POS
785303562,XXXXXXXXXXXX5888,685303562XXXX588824/07/20181040413241,Platinum,24/7/2019,1040413241,TRAVEL,11290,POS
785303562,XXXXXXXXXXXX7856,685303562XXXX785626/10/20181053504265,Platinum,26/10/2019,1053504265,FOOD,26911,POS
785303562,XXXXXXXXXXXX9879,685303562XXXX987928/06/20181050348161,Platinum,28/6/2019,1050348161,UTILITIES,51271,POS
785303562,XXXXXXXXXXXX5406,685303562XXXX540628/12/20181046937994,Platinum,28/12/2019,1046937994,GROCERIES,88823,POS
785303562,XXXXXXXXXXXX6429,685303562XXXX642929/01/20181064336728,Platinum,29/1/2019,1064336728,FOOD,55489,POS
785303562,XXXXXXXXXXXX7967,685303562XXXX796730/12/20181049948873,Platinum,30/12/2019,1049948873,PETROL PUMPS,87974,POS
785303565,XXXXXXXXXXXX5486,685303565XXXX5486431031088463012,Membership,1/3/2019,1088463012,FOOD,65190,POS
785303565,XXXXXXXXXXXX2676,685303565XXXX2676431401046154847,Membership,2/9/2019,1046154847,FOOD,71959,POS
785303565,XXXXXXXXXXXX1392,685303565XXXX1392432001058817922,Membership,4/10/2019,1058817922,WITHDRAWAL,31355,ATM
785303565,XXXXXXXXXXXX5068,685303565XXXX5068432281027016959,Membership,5/8/2019,1027016959,ENTERTAINMENT,43103,POS
785303565,XXXXXXXXXXXX2001,685303565XXXX2001432921075785117,Membership,7/11/2019,1075785117,GROCERIES,72840,POS
785303565,XXXXXXXXXXXX3372,685303565XXXX3372434431021903611,Membership,12/9/2019,1021903611,TRAVEL,4025,POS
785303565,XXXXXXXXXXXX4874,685303565XXXX4874434441054533015,Membership,12/10/2019,1054533015,UTILITIES,12889,POS
785303565,XXXXXXXXXXXX3016,685303565XXXX301613/12/20181062664551,Membership,13/12/2019,1062664551,GROCERIES,30768,POS
785303565,XXXXXXXXXXXX1375,685303565XXXX137515/11/20181073307528,Membership,15/11/2019,1073307528,ENTERTAINMENT,90676,POS
785303565,XXXXXXXXXXXX3335,685303565XXXX333519/03/20181027698853,Membership,19/3/2019,1027698853,GROCERIES,78466,POS
785303565,XXXXXXXXXXXX5880,685303565XXXX588019/07/20181013994268,Membership,19/7/2019,1013994268,ENTERTAINMENT,92102,POS
785303565,XXXXXXXXXXXX3265,685303565XXXX326520/01/20181032592109,Membership,20/1/2019,1032592109,WITHDRAWAL,43011,ATM
785303565,XXXXXXXXXXXX5142,685303565XXXX514221/09/20181018601998,Membership,21/9/2019,1018601998,FOOD,1026,POS
785303565,XXXXXXXXXXXX2757,685303565XXXX275722/02/20181028319347,Membership,22/2/2019,1028319347,FOOD,89197,POS
785303565,XXXXXXXXXXXX7812,685303565XXXX781223/01/20181027902162,Membership,23/1/2019,1027902162,TRAVEL,75748,POS
785303565,XXXXXXXXXXXX9287,685303565XXXX928723/02/20181047283038,Membership,23/2/2019,1047283038,TRAVEL,75676,POS
785303565,XXXXXXXXXXXX3721,685303565XXXX372124/11/20181091414796,Membership,24/11/2019,1091414796,WITHDRAWAL,6449,ATM
785303565,XXXXXXXXXXXX6643,685303565XXXX664327/02/20181093155220,Membership,27/2/2019,1093155220,GROCERIES,65073,POS
785303565,XXXXXXXXXXXX8892,685303565XXXX889227/08/20181067485044,Membership,27/8/2019,1067485044,ENTERTAINMENT,79027,POS
785303565,XXXXXXXXXXXX9741,685303565XXXX974128/06/20181029054711,Membership,28/6/2019,1029054711,ENTERTAINMENT,72140,POS
785303565,XXXXXXXXXXXX1468,685303565XXXX146828/08/20181070256903,Membership,28/8/2019,1070256903,FOOD,62436,POS
785303566,XXXXXXXXXXXX9595,685303566XXXX9595431921046772360,Platinum,4/2/2019,1046772360,TRAVEL,17793,POS
785303566,XXXXXXXXXXXX3204,685303566XXXX3204433181012068379,Platinum,8/6/2019,1012068379,GROCERIES,749,POS
785303566,XXXXXXXXXXXX6663,685303566XXXX6663434121041107763,Platinum,11/8/2019,1041107763,GROCERIES,38073,POS
785303566,XXXXXXXXXXXX1988,685303566XXXX1988434361002145980,Platinum,12/2/2019,1002145980,TRAVEL,75058,POS
785303566,XXXXXXXXXXXX4683,685303566XXXX4683434401091225970,Platinum,12/6/2019,1091225970,PETROL PUMPS,69719,POS
785303566,XXXXXXXXXXXX1915,685303566XXXX191513/05/20181034524192,Platinum,13/5/2019,1034524192,GROCERIES,53010,POS
785303566,XXXXXXXXXXXX2872,685303566XXXX287213/11/20181022650445,Platinum,13/11/2019,1022650445,ENTERTAINMENT,82416,POS
785303566,XXXXXXXXXXXX3913,685303566XXXX391313/12/20181064972776,Platinum,13/12/2019,1064972776,FOOD,94583,POS
785303566,XXXXXXXXXXXX4421,685303566XXXX442114/04/20181095282378,Platinum,14/4/2019,1095282378,FOOD,73861,POS
785303566,XXXXXXXXXXXX9087,685303566XXXX908715/04/20181084020914,Platinum,15/4/2019,1084020914,PETROL PUMPS,23794,POS
785303566,XXXXXXXXXXXX8688,685303566XXXX868816/03/20181098842533,Platinum,16/3/2019,1098842533,TRAVEL,65020,POS
785303566,XXXXXXXXXXXX1296,685303566XXXX129617/05/20181098224554,Platinum,17/5/2019,1098224554,TRAVEL,79939,POS
785303566,XXXXXXXXXXXX2925,685303566XXXX292518/01/20181015483699,Platinum,18/1/2019,1015483699,ENTERTAINMENT,16014,POS
785303566,XXXXXXXXXXXX9850,685303566XXXX985019/04/20181027589354,Platinum,19/4/2019,1027589354,UTILITIES,76378,POS
785303566,XXXXXXXXXXXX6934,685303566XXXX693419/07/20181009735966,Platinum,19/7/2019,1009735966,GROCERIES,81778,POS
785303566,XXXXXXXXXXXX4647,685303566XXXX464728/10/20181054078728,Platinum,28/10/2019,1054078728,FOOD,49928,POS
785082195,XXXXXXXXXXXX8157,685082195XXXX8157431631000789568,Membership,3/4/2019,1000789568,FOOD,34648,POS
785082195,XXXXXXXXXXXX5677,685082195XXXX5677431661011354817,Membership,3/7/2019,1011354817,WITHDRAWAL,93922,ATM
785082195,XXXXXXXXXXXX5229,685082195XXXX5229431941056695025,Membership,4/4/2019,1056695025,UTILITIES,75849,POS
785082195,XXXXXXXXXXXX9339,685082195XXXX9339432291001761097,Membership,5/9/2019,1001761097,FOOD,75242,POS
785082195,XXXXXXXXXXXX8918,685082195XXXX8918432821096513503,Membership,7/1/2019,1096513503,TRAVEL,87825,POS
785082195,XXXXXXXXXXXX2260,685082195XXXX2260432901030394259,Membership,7/9/2019,1030394259,ENTERTAINMENT,27025,POS
785082195,XXXXXXXXXXXX5900,685082195XXXX5900433441054633461,Membership,9/1/2019,1054633461,WITHDRAWAL,98244,ATM
785082195,XXXXXXXXXXXX6234,685082195XXXX6234434461047558759,Membership,12/12/2019,1047558759,WITHDRAWAL,54972,ATM
785082195,XXXXXXXXXXXX5634,685082195XXXX563416/05/20181097573584,Membership,16/5/2019,1097573584,UTILITIES,51232,POS
785082195,XXXXXXXXXXXX1346,685082195XXXX134616/12/20181010314534,Membership,16/12/2019,1010314534,TRAVEL,29973,POS
785082195,XXXXXXXXXXXX9276,685082195XXXX927622/06/20181052656762,Membership,22/6/2019,1052656762,FOOD,44495,POS
785082195,XXXXXXXXXXXX6826,685082195XXXX682626/09/20181068171061,Membership,26/9/2019,1068171061,WITHDRAWAL,12316,ATM
785082195,XXXXXXXXXXXX7968,685082195XXXX796828/07/20181086700687,Membership,28/7/2019,1086700687,PETROL PUMPS,14243,POS
785082195,XXXXXXXXXXXX2647,685082195XXXX264729/06/20181051672578,Membership,29/6/2019,1051672578,PETROL PUMPS,6010,POS
785303569,XXXXXXXXXXXX6223,685303569XXXX6223431711006383548,Platinum,3/12/2019,1006383548,PETROL PUMPS,39959,POS
785303569,XXXXXXXXXXXX1286,685303569XXXX1286432001096008312,Platinum,4/10/2019,1096008312,UTILITIES,1096,POS
785303569,XXXXXXXXXXXX6373,685303569XXXX6373432231040682740,Platinum,5/3/2019,1040682740,FOOD,9008,POS
785303569,XXXXXXXXXXXX6058,685303569XXXX6058432881090145410,Platinum,7/7/2019,1090145410,GROCERIES,41447,POS
785303569,XXXXXXXXXXXX5301,685303569XXXX5301433831007232612,Platinum,10/10/2019,1007232612,FOOD,89376,POS
785303569,XXXXXXXXXXXX2551,685303569XXXX2551434431018605963,Platinum,12/9/2019,1018605963,UTILITIES,71538,POS
785303569,XXXXXXXXXXXX7115,685303569XXXX711518/11/20181036526470,Platinum,18/11/2019,1036526470,PETROL PUMPS,7619,POS
785303569,XXXXXXXXXXXX4460,685303569XXXX446020/09/20181004308500,Platinum,20/9/2019,1004308500,ENTERTAINMENT,75595,POS
785303569,XXXXXXXXXXXX7522,685303569XXXX752221/11/20181019841226,Platinum,21/11/2019,1019841226,GROCERIES,87191,POS
785303569,XXXXXXXXXXXX9037,685303569XXXX903722/05/20181063148556,Platinum,22/5/2019,1063148556,TRAVEL,20538,POS
785303569,XXXXXXXXXXXX9037,685303569XXXX903722/05/20181034565958,Platinum,22/5/2019,1034565958,ENTERTAINMENT,70548,POS
785303569,XXXXXXXXXXXX9811,685303569XXXX981122/12/20181081403356,Platinum,22/12/2019,1081403356,WITHDRAWAL,81964,ATM
785303569,XXXXXXXXXXXX4623,685303569XXXX462324/09/20181006984975,Platinum,24/9/2019,1006984975,FOOD,23370,POS
785303569,XXXXXXXXXXXX8106,685303569XXXX810624/10/20181097234245,Platinum,24/10/2019,1097234245,FOOD,10459,POS
785303569,XXXXXXXXXXXX4061,685303569XXXX406124/12/20181059765021,Platinum,24/12/2019,1059765021,ENTERTAINMENT,1716,POS
785303569,XXXXXXXXXXXX4297,685303569XXXX429730/09/20181059247016,Platinum,30/9/2019,1059247016,FOOD,91012,POS
785303569,XXXXXXXXXXXX5322,685303569XXXX532231/07/20181029581903,Platinum,31/7/2019,1029581903,TRAVEL,77757,POS
785303569,XXXXXXXXXXXX8065,685303569XXXX806531/10/20181100054523,Platinum,31/10/2019,1100054523,ENTERTAINMENT,8593,POS
785303570,XXXXXXXXXXXX4961,685303570XXXX4961431051049777103,Platinum,1/5/2019,1049777103,TRAVEL,68597,POS
785303570,XXXXXXXXXXXX2953,685303570XXXX2953431101080631595,Platinum,1/10/2019,1080631595,PETROL PUMPS,30490,POS
785303570,XXXXXXXXXXXX8138,685303570XXXX8138431631054150457,Platinum,3/4/2019,1054150457,UTILITIES,86587,POS
785303570,XXXXXXXXXXXX1548,685303570XXXX1548431671057053757,Platinum,3/8/2019,1057053757,WITHDRAWAL,47845,ATM
785303570,XXXXXXXXXXXX4872,685303570XXXX4872431691085405008,Platinum,3/10/2019,1085405008,UTILITIES,44992,POS
785303570,XXXXXXXXXXXX2051,685303570XXXX2051431711088744049,Platinum,3/12/2019,1088744049,UTILITIES,88688,POS
785303570,XXXXXXXXXXXX4439,685303570XXXX4439431971070445259,Platinum,4/7/2019,1070445259,FOOD,46332,POS
785303570,XXXXXXXXXXXX1157,685303570XXXX1157432831097049675,Platinum,7/2/2019,1097049675,PETROL PUMPS,59454,POS
785303570,XXXXXXXXXXXX7563,685303570XXXX7563432861042027240,Platinum,7/5/2019,1042027240,PETROL PUMPS,94786,POS
785303570,XXXXXXXXXXXX4136,685303570XXXX4136433841033215346,Platinum,10/11/2019,1033215346,PETROL PUMPS,81239,POS
785303570,XXXXXXXXXXXX1580,685303570XXXX1580434161091881490,Platinum,11/12/2019,1091881490,FOOD,2423,POS
785303570,XXXXXXXXXXXX4182,685303570XXXX418213/05/20181022959583,Platinum,13/5/2019,1022959583,ENTERTAINMENT,61761,POS
785303570,XXXXXXXXXXXX3296,685303570XXXX329617/07/20181033002776,Platinum,17/7/2019,1033002776,WITHDRAWAL,84985,ATM
785303570,XXXXXXXXXXXX9056,685303570XXXX905618/03/20181054878642,Platinum,18/3/2019,1054878642,FOOD,86839,POS
785303570,XXXXXXXXXXXX7877,685303570XXXX787718/05/20181079492821,Platinum,18/5/2019,1079492821,GROCERIES,86425,POS
785303570,XXXXXXXXXXXX6754,685303570XXXX675418/08/20181043569728,Platinum,18/8/2019,1043569728,FOOD,56893,POS
785303570,XXXXXXXXXXXX4013,685303570XXXX401320/03/20181072007775,Platinum,20/3/2019,1072007775,TRAVEL,86447,POS
785303570,XXXXXXXXXXXX4210,685303570XXXX421021/05/20181096078792,Platinum,21/5/2019,1096078792,PETROL PUMPS,48435,POS
785303570,XXXXXXXXXXXX5754,685303570XXXX575422/07/20181020061823,Platinum,22/7/2019,1020061823,UTILITIES,28684,POS
785303570,XXXXXXXXXXXX2637,685303570XXXX263724/02/20181022709181,Platinum,24/2/2019,1022709181,GROCERIES,83461,POS
785303570,XXXXXXXXXXXX5897,685303570XXXX589724/03/20181015190494,Platinum,24/3/2019,1015190494,FOOD,29972,POS
785303570,XXXXXXXXXXXX7762,685303570XXXX776224/05/20181025447859,Platinum,24/5/2019,1025447859,TRAVEL,88963,POS
785303570,XXXXXXXXXXXX7668,685303570XXXX766826/01/20181055790270,Platinum,26/1/2019,1055790270,FOOD,72317,POS
785303570,XXXXXXXXXXXX1637,685303570XXXX163727/02/20181075367218,Platinum,27/2/2019,1075367218,UTILITIES,66843,POS
785303570,XXXXXXXXXXXX7396,685303570XXXX739627/07/20181081123062,Platinum,27/7/2019,1081123062,FOOD,9798,POS
785303570,XXXXXXXXXXXX8617,685303570XXXX861728/02/20181056077741,Platinum,28/2/2019,1056077741,PETROL PUMPS,17747,POS
785303570,XXXXXXXXXXXX3271,685303570XXXX327128/06/20181028220836,Platinum,28/6/2019,1028220836,GROCERIES,65511,POS
785303570,XXXXXXXXXXXX1250,685303570XXXX125028/10/20181002399621,Platinum,28/10/2019,1002399621,UTILITIES,93550,POS
785303570,XXXXXXXXXXXX9469,685303570XXXX946929/03/20181089771953,Platinum,29/3/2019,1089771953,TRAVEL,19878,POS
785303570,XXXXXXXXXXXX3090,685303570XXXX309029/06/20181031412492,Platinum,29/6/2019,1031412492,UTILITIES,26926,POS
785303570,XXXXXXXXXXXX4733,685303570XXXX473329/09/20181088806187,Platinum,29/9/2019,1088806187,UTILITIES,42092,POS
785303570,XXXXXXXXXXXX1199,685303570XXXX119930/11/20181082587130,Platinum,30/11/2019,1082587130,GROCERIES,72210,POS
785303570,XXXXXXXXXXXX4961,685303570XXXX496131/03/20181012453840,Platinum,31/3/2019,1012453840,FOOD,34018,POS
785303570,XXXXXXXXXXXX6929,685303570XXXX692931/03/20181034329683,Platinum,31/3/2019,1034329683,UTILITIES,52309,POS
785303570,XXXXXXXXXXXX5888,685303570XXXX588831/05/20181025173410,Platinum,31/5/2019,1025173410,FOOD,35152,POS
785303572,XXXXXXXXXXXX1504,685303572XXXX1504431041049057851,Membership,1/4/2019,1049057851,PETROL PUMPS,62866,POS
785303572,XXXXXXXXXXXX5481,685303572XXXX5481431431004509560,Membership,2/12/2019,1004509560,TRAVEL,57009,POS
785303572,XXXXXXXXXXXX9372,685303572XXXX9372432011024496755,Membership,4/11/2019,1024496755,TRAVEL,19772,POS
785303572,XXXXXXXXXXXX9915,685303572XXXX9915432281002590737,Membership,5/8/2019,1002590737,PETROL PUMPS,91102,POS
785303572,XXXXXXXXXXXX4515,685303572XXXX4515432581046055064,Membership,6/7/2019,1046055064,UTILITIES,70787,POS
785303572,XXXXXXXXXXXX6096,685303572XXXX6096432901016496939,Membership,7/9/2019,1016496939,GROCERIES,7409,POS
785303572,XXXXXXXXXXXX8440,685303572XXXX8440432931019478943,Membership,7/12/2019,1019478943,TRAVEL,33514,POS
785303572,XXXXXXXXXXXX4004,685303572XXXX4004433751052986054,Membership,10/2/2019,1052986054,ENTERTAINMENT,2653,POS
785303572,XXXXXXXXXXXX7786,685303572XXXX7786434361087625535,Membership,12/2/2019,1087625535,UTILITIES,82958,POS
785303572,XXXXXXXXXXXX7208,685303572XXXX720813/04/20181037629696,Membership,13/4/2019,1037629696,TRAVEL,60164,POS
785303572,XXXXXXXXXXXX5530,685303572XXXX553013/05/20181060531021,Membership,13/5/2019,1060531021,ENTERTAINMENT,95067,POS
785303572,XXXXXXXXXXXX3276,685303572XXXX327613/12/20181009978775,Membership,13/12/2019,1009978775,TRAVEL,66613,POS
785303572,XXXXXXXXXXXX1971,685303572XXXX197114/07/20181067688158,Membership,14/7/2019,1067688158,FOOD,42948,POS
785303572,XXXXXXXXXXXX1529,685303572XXXX152916/01/20181074275643,Membership,16/1/2019,1074275643,UTILITIES,99259,POS
785303572,XXXXXXXXXXXX4876,685303572XXXX487617/03/20181023419564,Membership,17/3/2019,1023419564,ENTERTAINMENT,29696,POS
785303572,XXXXXXXXXXXX4434,685303572XXXX443419/04/20181073247040,Membership,19/4/2019,1073247040,PETROL PUMPS,29715,POS
785303572,XXXXXXXXXXXX6137,685303572XXXX613720/02/20181063368813,Membership,20/2/2019,1063368813,UTILITIES,93537,POS
785303572,XXXXXXXXXXXX5505,685303572XXXX550521/05/20181009126292,Membership,21/5/2019,1009126292,FOOD,77748,POS
785303572,XXXXXXXXXXXX6961,685303572XXXX696124/11/20181055133963,Membership,24/11/2019,1055133963,ENTERTAINMENT,78098,POS
785303572,XXXXXXXXXXXX8025,685303572XXXX802527/08/20181038722616,Membership,27/8/2019,1038722616,FOOD,54321,POS
